Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D12FE130127;2017-09-29T00:09:44Z;708100
EMUASA-MURCIA;D12FE130127;2017-09-29T01:09:44Z;708520
EMUASA-MURCIA;D12FE130127;2017-09-29T02:09:44Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T03:09:44Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T04:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T05:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T06:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T07:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T08:09:45Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T09:09:45Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T10:09:45Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T11:09:45Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T12:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T13:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T14:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T15:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T16:09:45Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T17:09:45Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T18:09:45Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T19:09:45Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T20:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T21:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T22:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-29T23:09:30Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-30T00:09:42Z;708610
EMUASA-MURCIA;D12FE130127;2017-09-30T01:09:42Z;709080
EMUASA-MURCIA;D12FE130127;2017-09-30T02:09:42Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T03:09:42Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T04:09:29Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T05:09:29Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T06:09:29Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T07:09:29Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T08:09:41Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T09:09:41Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T10:09:41Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T11:09:41Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T12:09:31Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T13:09:31Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T14:09:31Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T15:09:31Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T16:09:40Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T17:09:40Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T18:09:40Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T19:09:40Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T20:09:28Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T21:09:28Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T22:09:28Z;709120
EMUASA-MURCIA;D12FE130127;2017-09-30T23:09:28Z;709120
EMUASA-MURCIA;D12FE130127;2017-10-01T00:09:40Z;709120
EMUASA-MURCIA;D12FE130127;2017-10-01T01:09:40Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T02:09:40Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T03:09:40Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T04:09:27Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T05:09:27Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T06:09:27Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T07:09:27Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T08:09:40Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T09:09:40Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T10:09:40Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T11:09:40Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T12:09:26Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T13:09:26Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T14:09:26Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T15:09:26Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T16:09:38Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T17:09:38Z;709640
EMUASA-MURCIA;D12FE130127;2017-10-01T18:09:38Z;709640
