Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D06FE066877;2017-09-29T00:53:38Z;7578840
EMUASA-MURCIA;D06FE066877;2017-09-29T01:53:38Z;7578840
EMUASA-MURCIA;D06FE066877;2017-09-29T02:53:38Z;7578840
EMUASA-MURCIA;D06FE066877;2017-09-29T03:53:24Z;7578840
EMUASA-MURCIA;D06FE066877;2017-09-29T04:53:24Z;7578840
EMUASA-MURCIA;D06FE066877;2017-09-29T05:53:24Z;7583600
EMUASA-MURCIA;D06FE066877;2017-09-29T06:53:24Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-29T07:53:37Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-29T08:53:37Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-29T09:53:37Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-29T10:53:37Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-29T23:53:34Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T00:53:34Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T01:53:34Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T02:53:34Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T07:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T08:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T09:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T10:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T15:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T16:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T17:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T18:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-09-30T23:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T00:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T01:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T02:53:32Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T11:53:17Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T12:53:17Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T13:53:17Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T14:53:17Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T15:53:31Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T16:53:31Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T17:53:31Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T18:53:31Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-01T23:53:29Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-02T00:53:29Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-02T01:53:29Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-02T02:53:29Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-02T03:53:15Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-02T04:53:15Z;7584180
EMUASA-MURCIA;D06FE066877;2017-10-02T05:53:15Z;7589280
EMUASA-MURCIA;D06FE066877;2017-10-02T06:53:15Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-02T19:53:12Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-02T20:53:12Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-02T21:53:12Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-02T22:53:12Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-02T23:53:28Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T00:53:28Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T01:53:28Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T02:53:28Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T03:53:14Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T04:53:14Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T05:53:14Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T06:53:14Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T07:53:26Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T08:53:26Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T09:53:26Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T10:53:26Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T19:53:10Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T20:53:10Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T21:53:10Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-03T22:53:10Z;7589820
EMUASA-MURCIA;D06FE066877;2017-10-04T07:53:23Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-04T08:53:23Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-04T09:53:23Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-04T10:53:23Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-04T23:53:22Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T00:53:22Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T01:53:22Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T02:53:22Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T03:53:09Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T04:53:09Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T05:53:09Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T06:53:09Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T07:53:21Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T08:53:21Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T09:53:21Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-05T10:53:21Z;7595640
EMUASA-MURCIA;D06FE066877;2017-10-06T03:53:06Z;7595640
