Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D09FE172733;2017-09-29T01:57:57Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-29T02:57:57Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-29T03:57:57Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-29T04:57:57Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-29T09:57:57Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-29T10:57:57Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-29T11:57:57Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-29T12:57:57Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T01:57:55Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T02:57:55Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T03:57:55Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T04:57:55Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T05:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T06:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T07:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T08:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T09:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T10:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T11:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T12:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T13:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T14:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T15:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-09-30T16:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-01T01:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-01T02:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-01T03:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-01T04:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-01T05:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-01T06:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-01T07:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-01T08:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-02T01:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-02T02:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-02T03:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-02T04:57:54Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-02T13:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-02T14:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-02T15:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-02T16:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T05:57:50Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T06:57:50Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T07:57:50Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T08:57:50Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T09:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T10:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T11:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T12:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T17:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T18:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T19:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-03T20:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-04T01:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-04T02:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-04T03:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-04T04:57:51Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-04T09:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-04T10:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-04T11:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-04T12:57:52Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-04T21:57:46Z;14844750
EMUASA-MURCIA;D09FE172733;2017-10-04T22:57:46Z;14844750
