Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D12FE130160;2017-09-29T00:50:16Z;830140
EMUASA-MURCIA;D12FE130160;2017-09-29T01:50:16Z;830140
EMUASA-MURCIA;D12FE130160;2017-09-29T02:50:16Z;830140
EMUASA-MURCIA;D12FE130160;2017-09-29T03:50:17Z;831130
EMUASA-MURCIA;D12FE130160;2017-09-29T04:50:17Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T05:50:17Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T06:50:17Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T07:50:13Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T08:50:13Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T09:50:13Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T10:50:13Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T11:50:16Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T12:50:16Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T13:50:16Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T14:50:16Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T15:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T16:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T17:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T18:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T19:50:15Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T20:50:15Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T21:50:15Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T22:50:15Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-29T23:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T00:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T01:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T02:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T07:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T08:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T09:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T10:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T15:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T16:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T17:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T18:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-09-30T23:50:13Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T00:50:13Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T01:50:13Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T02:50:13Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T03:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T04:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T05:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T06:50:14Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T07:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T08:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T09:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T10:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T11:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T12:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T13:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T14:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T15:50:11Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T16:50:11Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T17:50:11Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T18:50:11Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T19:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T20:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T21:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T22:50:12Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-01T23:50:11Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-02T00:50:11Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-02T01:50:11Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-02T02:50:11Z;831700
EMUASA-MURCIA;D12FE130160;2017-10-02T03:50:11Z;832680
EMUASA-MURCIA;D12FE130160;2017-10-02T04:50:11Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T05:50:11Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T06:50:11Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T11:50:12Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T12:50:12Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T13:50:12Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T14:50:12Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T15:50:09Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T16:50:09Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T17:50:09Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T18:50:09Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T19:50:12Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T20:50:12Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T21:50:12Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T22:50:12Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-02T23:50:08Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-03T00:50:08Z;833250
EMUASA-MURCIA;D12FE130160;2017-10-03T01:50:08Z;833250
