Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D04TC040285;2017-09-29T00:31:46Z;1790599
EMUASA-MURCIA;D04TC040285;2017-09-29T01:31:46Z;1790604
EMUASA-MURCIA;D04TC040285;2017-09-29T02:31:48Z;1790612
EMUASA-MURCIA;D04TC040285;2017-09-29T03:31:48Z;1790621
EMUASA-MURCIA;D04TC040285;2017-09-29T04:31:48Z;1790628
EMUASA-MURCIA;D04TC040285;2017-09-29T05:31:48Z;1790638
EMUASA-MURCIA;D04TC040285;2017-09-29T06:31:46Z;1790706
EMUASA-MURCIA;D04TC040285;2017-09-29T07:31:46Z;1790711
EMUASA-MURCIA;D04TC040285;2017-09-29T08:31:46Z;1790732
EMUASA-MURCIA;D04TC040285;2017-09-29T09:31:46Z;1790739
EMUASA-MURCIA;D04TC040285;2017-09-29T10:31:48Z;1790744
EMUASA-MURCIA;D04TC040285;2017-09-29T11:31:48Z;1790749
EMUASA-MURCIA;D04TC040285;2017-09-29T12:31:48Z;1790754
EMUASA-MURCIA;D04TC040285;2017-09-29T13:31:48Z;1790758
EMUASA-MURCIA;D04TC040285;2017-09-29T14:31:45Z;1790764
EMUASA-MURCIA;D04TC040285;2017-09-29T15:31:45Z;1790771
EMUASA-MURCIA;D04TC040285;2017-09-29T16:31:45Z;1790776
EMUASA-MURCIA;D04TC040285;2017-09-29T17:31:45Z;1790781
EMUASA-MURCIA;D04TC040285;2017-09-29T18:31:46Z;1790786
EMUASA-MURCIA;D04TC040285;2017-09-29T19:31:46Z;1790790
EMUASA-MURCIA;D04TC040285;2017-09-29T20:31:46Z;1790794
EMUASA-MURCIA;D04TC040285;2017-09-29T21:31:46Z;1790799
EMUASA-MURCIA;D04TC040285;2017-09-29T22:31:45Z;1790803
EMUASA-MURCIA;D04TC040285;2017-09-29T23:31:45Z;1790867
EMUASA-MURCIA;D04TC040285;2017-09-30T00:31:45Z;1790871
EMUASA-MURCIA;D04TC040285;2017-09-30T01:31:45Z;1790889
EMUASA-MURCIA;D04TC040285;2017-09-30T02:31:47Z;1790897
EMUASA-MURCIA;D04TC040285;2017-09-30T03:31:47Z;1790901
EMUASA-MURCIA;D04TC040285;2017-09-30T04:31:47Z;1790905
EMUASA-MURCIA;D04TC040285;2017-09-30T05:31:47Z;1790910
EMUASA-MURCIA;D04TC040285;2017-09-30T06:31:43Z;1790914
EMUASA-MURCIA;D04TC040285;2017-09-30T07:31:43Z;1790920
EMUASA-MURCIA;D04TC040285;2017-09-30T08:31:43Z;1790925
EMUASA-MURCIA;D04TC040285;2017-09-30T09:31:43Z;1790929
EMUASA-MURCIA;D04TC040285;2017-09-30T10:31:47Z;1790935
EMUASA-MURCIA;D04TC040285;2017-09-30T11:31:47Z;1790942
EMUASA-MURCIA;D04TC040285;2017-09-30T12:31:47Z;1790946
EMUASA-MURCIA;D04TC040285;2017-09-30T13:31:47Z;1790951
EMUASA-MURCIA;D04TC040285;2017-09-30T22:31:43Z;1790991
EMUASA-MURCIA;D04TC040285;2017-09-30T23:31:43Z;1790994
EMUASA-MURCIA;D04TC040285;2017-10-01T00:31:43Z;1790998
EMUASA-MURCIA;D04TC040285;2017-10-01T01:31:43Z;1791002
EMUASA-MURCIA;D04TC040285;2017-10-01T02:31:45Z;1791007
EMUASA-MURCIA;D04TC040285;2017-10-01T03:31:45Z;1791011
EMUASA-MURCIA;D04TC040285;2017-10-01T04:31:45Z;1791016
EMUASA-MURCIA;D04TC040285;2017-10-01T05:31:45Z;1791021
EMUASA-MURCIA;D04TC040285;2017-10-01T06:31:42Z;1791026
EMUASA-MURCIA;D04TC040285;2017-10-01T07:31:42Z;1791033
EMUASA-MURCIA;D04TC040285;2017-10-01T08:31:42Z;1791039
EMUASA-MURCIA;D04TC040285;2017-10-01T09:31:42Z;1791044
EMUASA-MURCIA;D04TC040285;2017-10-01T10:31:43Z;1791049
EMUASA-MURCIA;D04TC040285;2017-10-01T11:31:43Z;1791055
EMUASA-MURCIA;D04TC040285;2017-10-01T12:31:43Z;1791063
EMUASA-MURCIA;D04TC040285;2017-10-01T13:31:43Z;1791069
EMUASA-MURCIA;D04TC040285;2017-10-01T14:31:41Z;1791075
EMUASA-MURCIA;D04TC040285;2017-10-01T15:31:41Z;1791080
EMUASA-MURCIA;D04TC040285;2017-10-01T16:31:41Z;1791085
EMUASA-MURCIA;D04TC040285;2017-10-01T17:31:41Z;1791089
EMUASA-MURCIA;D04TC040285;2017-10-01T18:31:42Z;1791094
EMUASA-MURCIA;D04TC040285;2017-10-01T19:31:42Z;1791100
EMUASA-MURCIA;D04TC040285;2017-10-01T20:31:42Z;1791105
EMUASA-MURCIA;D04TC040285;2017-10-01T21:31:42Z;1791110
EMUASA-MURCIA;D04TC040285;2017-10-02T02:31:41Z;1791167
EMUASA-MURCIA;D04TC040285;2017-10-02T03:31:41Z;1791198
EMUASA-MURCIA;D04TC040285;2017-10-02T04:31:41Z;1791211
EMUASA-MURCIA;D04TC040285;2017-10-02T05:31:41Z;1791217
EMUASA-MURCIA;D04TC040285;2017-10-02T06:31:40Z;1791282
EMUASA-MURCIA;D04TC040285;2017-10-02T07:31:40Z;1791288
EMUASA-MURCIA;D04TC040285;2017-10-02T08:31:40Z;1791308
