Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D01TF063173;2017-09-29T00:37:31Z;2920580
EMUASA-MURCIA;D01TF063173;2017-09-29T01:37:31Z;2920580
EMUASA-MURCIA;D01TF063173;2017-09-29T02:37:31Z;2920580
EMUASA-MURCIA;D01TF063173;2017-09-29T03:37:31Z;2920590
EMUASA-MURCIA;D01TF063173;2017-10-01T00:37:27Z;2922080
EMUASA-MURCIA;D01TF063173;2017-10-01T01:37:27Z;2922080
EMUASA-MURCIA;D01TF063173;2017-10-01T02:37:27Z;2922080
EMUASA-MURCIA;D01TF063173;2017-10-01T03:37:27Z;2922090
EMUASA-MURCIA;D01TF063173;2017-10-01T04:37:15Z;2922090
EMUASA-MURCIA;D01TF063173;2017-10-01T05:37:15Z;2922090
EMUASA-MURCIA;D01TF063173;2017-10-01T06:37:15Z;2922090
EMUASA-MURCIA;D01TF063173;2017-10-01T07:37:15Z;2922090
EMUASA-MURCIA;D01TF063173;2017-11-10T03:36:24Z;2951700
EMUASA-MURCIA;D01TF063173;2017-11-10T04:36:24Z;2953250
EMUASA-MURCIA;D01TF063173;2017-11-10T05:36:24Z;2953250
EMUASA-MURCIA;D01TF063173;2017-11-10T06:36:24Z;2953250
EMUASA-MURCIA;D01TF063173;2017-11-10T23:36:37Z;2954160
EMUASA-MURCIA;D01TF063173;2017-11-11T00:36:37Z;2954160
EMUASA-MURCIA;D01TF063173;2017-11-11T01:36:37Z;2954160
EMUASA-MURCIA;D01TF063173;2017-11-11T02:36:37Z;2954160
EMUASA-MURCIA;D01TF063173;2017-11-12T07:36:35Z;2954170
EMUASA-MURCIA;D01TF063173;2017-11-12T08:36:35Z;2954170
EMUASA-MURCIA;D01TF063173;2017-11-12T09:36:35Z;2954170
EMUASA-MURCIA;D01TF063173;2017-11-12T10:36:35Z;2954170
EMUASA-MURCIA;D01TF063173;2017-11-12T23:36:36Z;2954170
EMUASA-MURCIA;D01TF063173;2017-11-13T00:36:36Z;2954170
EMUASA-MURCIA;D01TF063173;2017-11-13T01:36:36Z;2954170
EMUASA-MURCIA;D01TF063173;2017-11-13T02:36:36Z;2954180
EMUASA-MURCIA;D01TF063173;2017-11-13T19:36:19Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-13T20:36:19Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-13T21:36:19Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-13T22:36:19Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-13T23:36:33Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-14T00:36:33Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-14T01:36:33Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-14T02:36:33Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-14T03:36:19Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-14T04:36:19Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-14T05:36:19Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-14T06:36:19Z;2955620
EMUASA-MURCIA;D01TF063173;2017-11-14T23:36:33Z;2956350
EMUASA-MURCIA;D01TF063173;2017-11-15T00:36:33Z;2956350
EMUASA-MURCIA;D01TF063173;2017-11-15T01:36:33Z;2956350
EMUASA-MURCIA;D01TF063173;2017-11-15T02:36:33Z;2956360
EMUASA-MURCIA;D01TF063173;2017-11-15T03:36:19Z;2956360
EMUASA-MURCIA;D01TF063173;2017-11-15T04:36:19Z;2957820
EMUASA-MURCIA;D01TF063173;2017-11-15T05:36:19Z;2957820
EMUASA-MURCIA;D01TF063173;2017-11-15T06:36:19Z;2957820
EMUASA-MURCIA;D01TF063173;2017-11-16T03:36:16Z;2957820
EMUASA-MURCIA;D01TF063173;2017-11-16T04:36:16Z;2957820
EMUASA-MURCIA;D01TF063173;2017-11-16T05:36:16Z;2957820
EMUASA-MURCIA;D01TF063173;2017-11-16T06:36:16Z;2957820
EMUASA-MURCIA;D01TF063173;2017-11-17T03:36:17Z;2958230
