Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D12TA544262;2018-04-11T00:36:55Z;3473518
EMUASA-MURCIA;D12TA544262;2018-04-11T01:36:55Z;3473518
EMUASA-MURCIA;D12TA544262;2018-04-11T02:36:55Z;3473518
EMUASA-MURCIA;D12TA544262;2018-04-11T03:36:55Z;3473518
EMUASA-MURCIA;D12TA544262;2018-04-16T20:36:36Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-16T21:36:36Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-16T22:36:36Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-16T23:36:36Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-17T00:36:39Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-17T01:36:39Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-17T02:36:39Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-17T03:36:39Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-17T04:36:34Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-17T05:36:34Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-17T06:36:34Z;3487073
EMUASA-MURCIA;D12TA544262;2018-04-17T07:36:34Z;3487073
EMUASA-MURCIA;D12TA544262;2018-08-01T16:32:05Z;3689460
EMUASA-MURCIA;D12TA544262;2018-08-01T17:32:05Z;3689460
EMUASA-MURCIA;D12TA544262;2018-08-01T18:32:05Z;3689460
EMUASA-MURCIA;D12TA544262;2018-08-01T19:32:05Z;3689460
EMUASA-MURCIA;D12TA544262;2018-08-02T04:32:00Z;3689460
EMUASA-MURCIA;D12TA544262;2018-08-02T05:32:00Z;3689460
EMUASA-MURCIA;D12TA544262;2018-08-02T06:32:00Z;3689460
EMUASA-MURCIA;D12TA544262;2018-08-02T07:32:00Z;3689460
EMUASA-MURCIA;D12TA544262;2018-08-03T12:31:57Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-03T13:31:57Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-03T14:31:57Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-03T15:31:57Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-04T00:31:59Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-04T01:31:59Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-04T02:31:59Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-04T03:31:59Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-04T04:31:55Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-04T05:31:55Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-04T06:31:55Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-04T07:31:55Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-05T04:31:54Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-05T05:31:54Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-05T06:31:54Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-05T07:31:54Z;3694563
EMUASA-MURCIA;D12TA544262;2018-08-06T04:31:50Z;3694689
EMUASA-MURCIA;D12TA544262;2018-08-06T05:31:50Z;3698662
EMUASA-MURCIA;D12TA544262;2018-08-06T06:31:50Z;3699682
EMUASA-MURCIA;D12TA544262;2018-08-06T07:31:50Z;3699682
EMUASA-MURCIA;D12TA544262;2018-08-07T04:31:48Z;3699682
EMUASA-MURCIA;D12TA544262;2018-08-07T05:31:48Z;3699682
EMUASA-MURCIA;D12TA544262;2018-08-07T06:31:48Z;3699682
EMUASA-MURCIA;D12TA544262;2018-08-07T07:31:48Z;3699682
EMUASA-MURCIA;D12TA544262;2018-08-11T00:31:42Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T01:31:42Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T02:31:42Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T03:31:42Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T12:31:37Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T13:31:37Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T14:31:37Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T15:31:37Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T16:31:41Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T17:31:41Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T18:31:41Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-11T19:31:41Z;3709880
EMUASA-MURCIA;D12TA544262;2018-08-16T00:31:30Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T01:31:30Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T02:31:30Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T03:31:30Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T04:31:26Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T05:31:26Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T06:31:26Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T07:31:26Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T20:31:24Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T21:31:24Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T22:31:24Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-16T23:31:24Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-17T00:31:27Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-17T01:31:27Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-17T02:31:27Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-17T03:31:27Z;3719998
EMUASA-MURCIA;D12TA544262;2018-08-18T16:31:23Z;3725046
EMUASA-MURCIA;D12TA544262;2018-08-18T17:31:23Z;3725046
EMUASA-MURCIA;D12TA544262;2018-08-18T18:31:23Z;3725046
EMUASA-MURCIA;D12TA544262;2018-08-18T19:31:23Z;3725046
EMUASA-MURCIA;D12TA544262;2018-08-19T12:31:17Z;3725046
EMUASA-MURCIA;D12TA544262;2018-08-19T13:31:17Z;3725046
EMUASA-MURCIA;D12TA544262;2018-08-19T14:31:17Z;3725046
EMUASA-MURCIA;D12TA544262;2018-08-19T15:31:17Z;3725046
EMUASA-MURCIA;D12TA544262;2018-08-28T12:30:55Z;3744743
EMUASA-MURCIA;D12TA544262;2018-08-28T13:30:55Z;3744743
EMUASA-MURCIA;D12TA544262;2018-08-28T14:30:55Z;3744743
EMUASA-MURCIA;D12TA544262;2018-08-28T15:30:55Z;3744743
EMUASA-MURCIA;D12TA544262;2018-09-02T04:30:43Z;3754940
EMUASA-MURCIA;D12TA544262;2018-09-02T05:30:43Z;3754940
EMUASA-MURCIA;D12TA544262;2018-09-02T06:30:43Z;3754940
EMUASA-MURCIA;D12TA544262;2018-09-02T07:30:43Z;3754940
EMUASA-MURCIA;D12TA544262;2018-09-05T12:30:33Z;3765432
EMUASA-MURCIA;D12TA544262;2018-09-05T13:30:33Z;3765432
EMUASA-MURCIA;D12TA544262;2018-09-05T14:30:33Z;3765432
EMUASA-MURCIA;D12TA544262;2018-09-05T15:30:33Z;3765432
EMUASA-MURCIA;D12TA544262;2019-05-03T04:20:44Z;4008352
EMUASA-MURCIA;D12TA544262;2019-05-03T05:20:44Z;4008352
EMUASA-MURCIA;D12TA544262;2019-05-03T06:20:44Z;4008352
EMUASA-MURCIA;D12TA544262;2019-05-03T07:20:44Z;4008352
EMUASA-MURCIA;D12TA544262;2019-05-05T00:20:42Z;4008352
EMUASA-MURCIA;D12TA544262;2019-05-05T01:20:42Z;4008352
EMUASA-MURCIA;D12TA544262;2019-05-05T02:20:42Z;4008352
EMUASA-MURCIA;D12TA544262;2019-05-05T03:20:42Z;4008352
EMUASA-MURCIA;D12TA544262;2019-05-19T04:20:03Z;4027071
EMUASA-MURCIA;D12TA544262;2019-05-19T05:20:03Z;4027071
EMUASA-MURCIA;D12TA544262;2019-05-19T06:20:03Z;4027071
EMUASA-MURCIA;D12TA544262;2019-05-19T07:20:03Z;4027071
EMUASA-MURCIA;D12TA544262;2019-06-19T12:18:45Z;4092554
EMUASA-MURCIA;D12TA544262;2019-06-19T13:18:45Z;4092554
EMUASA-MURCIA;D12TA544262;2019-06-19T14:18:45Z;4092554
EMUASA-MURCIA;D12TA544262;2019-06-19T15:18:45Z;4092554
EMUASA-MURCIA;D12TA544262;2019-07-02T12:18:11Z;4116052
EMUASA-MURCIA;D12TA544262;2019-07-02T13:18:11Z;4116052
EMUASA-MURCIA;D12TA544262;2019-07-02T14:18:11Z;4116052
EMUASA-MURCIA;D12TA544262;2019-07-02T15:18:11Z;4116052
EMUASA-MURCIA;D12TA544262;2019-07-03T12:18:09Z;4120735
EMUASA-MURCIA;D12TA544262;2019-07-03T13:18:09Z;4120735
EMUASA-MURCIA;D12TA544262;2019-07-03T14:18:09Z;4120735
EMUASA-MURCIA;D12TA544262;2019-07-03T15:18:09Z;4120735
EMUASA-MURCIA;D12TA544262;2019-07-28T00:17:12Z;4171025
EMUASA-MURCIA;D12TA544262;2019-07-28T01:17:12Z;4171025
EMUASA-MURCIA;D12TA544262;2019-07-28T02:17:12Z;4171025
EMUASA-MURCIA;D12TA544262;2019-07-28T03:17:12Z;4171025
EMUASA-MURCIA;D12TA544262;2019-09-04T00:15:40Z;4239236
EMUASA-MURCIA;D12TA544262;2019-09-04T01:15:40Z;4239236
EMUASA-MURCIA;D12TA544262;2019-09-04T02:15:40Z;4239236
EMUASA-MURCIA;D12TA544262;2019-09-04T03:15:40Z;4239236
EMUASA-MURCIA;D12TA544262;2019-09-07T12:15:25Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-07T13:15:25Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-07T14:15:25Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-07T15:15:25Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-07T16:15:29Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-07T17:15:29Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-07T18:15:29Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-07T19:15:29Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-08T00:15:28Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-08T01:15:28Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-08T02:15:28Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-08T03:15:28Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-09T00:15:26Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-09T01:15:26Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-09T02:15:26Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-09T03:15:26Z;4253510
EMUASA-MURCIA;D12TA544262;2019-09-09T20:15:20Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-09T21:15:20Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-09T22:15:20Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-09T23:15:20Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T00:15:21Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T01:15:21Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T02:15:21Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T03:15:21Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T12:15:17Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T13:15:17Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T14:15:17Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T15:15:17Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T16:15:20Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T17:15:20Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T18:15:20Z;4258269
EMUASA-MURCIA;D12TA544262;2019-09-11T19:15:20Z;4258269
EMUASA-MURCIA;D12TA544262;2019-10-06T16:14:14Z;4258269
EMUASA-MURCIA;D12TA544262;2019-10-06T17:14:14Z;4258269
EMUASA-MURCIA;D12TA544262;2019-10-06T18:14:14Z;4258269
EMUASA-MURCIA;D12TA544262;2019-10-06T19:14:14Z;4258269
EMUASA-MURCIA;D12TA544262;2020-01-19T07:09:58Z;4483433
EMUASA-MURCIA;D12TA544262;2020-01-19T08:09:58Z;4483433
EMUASA-MURCIA;D12TA544262;2020-01-19T09:09:58Z;4483433
EMUASA-MURCIA;D12TA544262;2020-01-19T10:09:58Z;4483433
EMUASA-MURCIA;D12TA544262;2020-01-31T07:09:33Z;4487281
EMUASA-MURCIA;D12TA544262;2020-01-31T08:09:33Z;4487281
EMUASA-MURCIA;D12TA544262;2020-01-31T09:09:33Z;4487281
EMUASA-MURCIA;D12TA544262;2020-01-31T10:09:33Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-01T07:09:30Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-01T08:09:30Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-01T09:09:30Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-01T10:09:30Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-01T23:09:28Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-02T00:09:28Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-02T01:09:28Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-02T02:09:28Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-02T03:09:24Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-02T04:09:24Z;4487281
EMUASA-MURCIA;D12TA544262;2020-02-02T05:09:24Z;4487281
