Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D13TD008144;2017-09-29T00:11:18Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T01:11:22Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T02:11:22Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T03:11:22Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T04:11:22Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T05:11:18Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T06:11:18Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T07:11:18Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T08:11:18Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T09:11:20Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T10:11:20Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T11:11:20Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T12:11:20Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T13:11:17Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T14:11:17Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T15:11:17Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T16:11:17Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T17:11:19Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T18:11:19Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T19:11:19Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T20:11:19Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T21:11:16Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T22:11:16Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-29T23:11:16Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-30T00:11:16Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-30T01:11:21Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-30T02:11:21Z;2241196
EMUASA-MURCIA;D13TD008144;2017-09-30T03:11:21Z;2241196
